Domingo_semana,region,0,0.0275,0.975
2020-11-29,2,3.7,-2.1,10.7
2020-11-29,3,-2.6,-6.8,1.3
2020-11-29,4,4.1,-3.3,11.7
2020-11-29,5,14.4,2.6,26.9
2020-11-29,6,7.2,-1.9,16.2
2020-11-29,7,15.9,2.6,26.2
2020-11-29,8,44.3,19.1,71.3
2020-11-29,9,9.5,-7.9,25.7
2020-11-29,10,-1.3,-17.6,14.3
2020-11-29,11,1.1,-1.8,4.4
2020-11-29,12,3.9,-8.9,17.7
2020-11-29,13,72.7,45.6,101.9
2020-11-29,14,6.0,-5.3,18.4
2020-11-29,15,0.4,-4.5,5.0
2020-11-29,16,2.3,-7.9,12.6
2020-12-06,1,15.3,5.8,24.6
2020-12-06,2,17.8,9.3,25.3
2020-12-06,3,0.3,-3.5,5.0
2020-12-06,4,4.5,-2.4,12.0
2020-12-06,5,5.8,-8.9,17.4
2020-12-06,6,1.2,-7.3,9.9
2020-12-06,7,39.2,25.4,53.3
2020-12-06,8,29.6,7.5,54.4
2020-12-06,9,-1.1,-16.8,15.3
2020-12-06,10,0.7,-16.7,16.9
2020-12-06,11,0.7,-3.1,5.0
2020-12-06,12,-0.0,-13.5,15.7
2020-12-06,13,58.3,29.9,87.6
2020-12-06,14,8.1,-4.8,21.2
2020-12-06,15,6.3,1.0,12.3
2020-12-06,16,2.9,-8.7,15.0
2020-12-13,1,20.2,7.3,32.6
2020-12-13,2,16.6,7.6,25.3
2020-12-13,3,4.6,-0.5,9.7
2020-12-13,4,6.0,-1.7,15.1
2020-12-13,5,30.1,16.2,43.9
2020-12-13,6,12.7,2.6,22.6
2020-12-13,7,47.1,32.7,65.7
2020-12-13,8,17.5,-14.9,47.3
2020-12-13,9,13.3,-4.5,32.0
2020-12-13,10,44.2,24.8,59.6
2020-12-13,11,4.0,0.1,8.3
2020-12-13,12,-9.7,-22.9,3.3
2020-12-13,13,45.4,14.7,77.1
2020-12-13,14,0.0,-14.2,13.4
2020-12-13,15,0.2,-5.9,5.1
2020-12-13,16,6.3,-4.0,16.7
2020-12-20,1,23.6,10.3,38.4
2020-12-20,2,16.7,4.4,28.4
2020-12-20,3,1.5,-3.3,7.7
2020-12-20,4,-1.0,-10.1,8.3
2020-12-20,5,10.4,-6.6,29.2
2020-12-20,6,9.0,-1.0,19.2
2020-12-20,7,42.4,23.7,62.0
2020-12-20,8,-21.0,-45.7,8.2
2020-12-20,9,17.7,-2.2,36.7
2020-12-20,10,44.4,23.0,66.4
2020-12-20,11,9.1,3.4,14.0
2020-12-20,12,2.9,-9.8,16.3
2020-12-20,13,74.1,44.2,103.5
2020-12-20,14,7.6,-5.1,22.2
2020-12-20,15,3.9,-2.1,9.4
2020-12-20,16,20.8,9.4,32.6
2020-12-27,1,47.3,31.8,60.2
2020-12-27,2,65.4,52.5,80.6
2020-12-27,3,12.4,6.1,19.1
2020-12-27,4,14.5,3.8,24.4
2020-12-27,5,71.3,53.3,89.5
2020-12-27,6,34.7,22.2,48.7
2020-12-27,7,67.6,47.0,89.0
2020-12-27,8,62.9,36.3,88.7
2020-12-27,9,55.3,36.6,72.6
2020-12-27,10,104.0,78.6,129.7
2020-12-27,11,0.8,-5.2,6.3
2020-12-27,12,23.4,10.4,37.7
2020-12-27,13,134.5,103.8,169.2
2020-12-27,14,33.4,18.2,47.1
2020-12-27,15,9.1,2.5,16.2
2020-12-27,16,-5.2,-16.4,7.9
2021-01-03,1,73.2,54.8,90.0
2021-01-03,2,131.5,110.7,154.2
2021-01-03,3,27.3,17.8,35.3
2021-01-03,4,22.3,11.5,32.4
2021-01-03,5,71.4,47.3,92.5
2021-01-03,6,38.3,24.4,53.2
2021-01-03,7,58.4,33.4,82.6
2021-01-03,8,64.0,35.4,95.1
2021-01-03,9,49.2,27.8,74.6
2021-01-03,10,230.4,199.6,262.3
2021-01-03,11,13.6,5.7,21.7
2021-01-03,12,12.7,-0.9,27.9
2021-01-03,13,100.5,65.1,142.0
2021-01-03,14,62.7,42.4,79.9
2021-01-03,15,30.5,20.6,42.0
2021-01-03,16,17.0,5.9,30.0
2021-01-10,1,-27.4,-48.6,-9.4
2021-01-10,2,20.1,-3.7,41.3
2021-01-10,3,13.1,1.4,25.1
2021-01-10,4,20.4,8.9,33.3
2021-01-10,5,-43.0,-63.4,-17.1
2021-01-10,6,13.7,-3.2,31.9
2021-01-10,7,1.3,-24.2,28.1
2021-01-10,8,-12.6,-45.3,20.4
2021-01-10,9,-4.0,-30.2,21.1
2021-01-10,10,23.8,-14.2,57.0
2021-01-10,11,2.2,-6.5,10.9
2021-01-10,12,-20.7,-33.2,-8.4
2021-01-10,13,-40.7,-72.3,-3.1
2021-01-10,14,11.5,-7.4,30.9
2021-01-10,15,14.3,1.2,26.4
2021-01-10,16,13.1,-2.4,28.6
2021-01-17,1,-27.5,-47.9,-10.8
2021-01-17,2,-19.4,-43.2,7.2
2021-01-17,3,-0.2,-10.1,11.3
2021-01-17,4,18.0,2.1,32.2
2021-01-17,5,-7.7,-27.2,14.2
2021-01-17,6,24.1,1.4,44.1
2021-01-17,7,-10.6,-35.9,17.7
2021-01-17,8,-43.2,-69.2,-11.1
2021-01-17,9,0.7,-24.4,30.3
2021-01-17,10,4.4,-30.9,37.8
2021-01-17,11,-3.3,-11.6,4.9
2021-01-17,12,-5.1,-16.5,7.3
2021-01-17,13,28.7,-5.9,68.7
2021-01-17,14,11.4,-10.4,33.4
2021-01-17,15,9.3,-3.4,21.6
2021-01-17,16,10.2,-3.9,24.1
2021-01-24,1,7.4,-23.5,45.8
2021-01-24,2,62.1,14.5,109.6
2021-01-24,3,-8.1,-26.4,17.0
2021-01-24,4,24.8,-3.5,60.7
2021-01-24,5,0.5,-32.3,39.0
2021-01-24,6,2.8,-24.4,37.4
2021-01-24,7,43.5,-16.1,110.4
2021-01-24,8,-44.2,-89.4,6.7
2021-01-24,9,-13.2,-65.2,52.0
2021-01-24,10,-20.6,-86.2,56.6
2021-01-24,11,-10.0,-21.4,3.1
2021-01-24,12,24.3,-1.7,50.3
2021-01-24,13,-69.6,-137.7,20.2
2021-01-24,14,50.1,3.2,102.3
2021-01-24,15,7.6,-10.7,33.1
2021-01-24,16,2.2,-24.2,28.1
2021-01-31,1,-170.7,-207.6,-139.0
2021-01-31,2,-337.9,-386.6,-289.7
2021-01-31,3,-60.6,-87.8,-41.2
2021-01-31,4,-141.8,-175.3,-116.2
2021-01-31,5,-233.7,-268.8,-207.2
2021-01-31,6,-185.2,-219.4,-155.7
2021-01-31,7,-375.2,-436.2,-310.7
2021-01-31,8,-380.3,-424.0,-330.7
2021-01-31,9,-289.4,-351.3,-231.7
2021-01-31,10,-573.5,-642.6,-513.2
2021-01-31,11,-23.7,-36.6,-15.2
2021-01-31,12,-111.7,-142.4,-88.7
2021-01-31,13,-710.4,-782.4,-648.5
2021-01-31,14,-270.8,-319.0,-224.7
2021-01-31,15,-94.6,-115.6,-77.2
2021-01-31,16,-120.5,-145.8,-96.5
