Domingo_semana,Indicador,cod_region,Estimado,Inferior,Superior
2020-03-01,B2,1,0.0,0.0,0.0
2020-03-01,B2,2,0.0,0.0,0.0
2020-03-01,B2,3,0.0,0.0,0.0
2020-03-01,B2,4,0.0,0.0,0.0
2020-03-01,B2,5,0.006944444444444434,0.0,0.0
2020-03-01,B2,6,0.0,0.0,0.0
2020-03-01,B2,7,0.12962962962962962,0.0,0.0
2020-03-01,B2,8,0.0,0.0,0.0
2020-03-01,B2,9,0.2875,0.0,0.0
2020-03-01,B2,10,0.25,0.0,0.0
2020-03-01,B2,11,0.0,0.0,0.0
2020-03-01,B2,12,0.0,0.0,0.0
2020-03-01,B2,13,0.07193732193732189,0.0,0.0
2020-03-01,B2,14,0.0,0.0,0.0
2020-03-01,B2,15,0.0,0.0,0.0
2020-03-01,B2,16,0.0,0.0,0.0
2020-03-08,A2,1,2.424156771023024,-0.8897417315615292,5.738055273607578
2020-03-08,A2,2,2.058668876705597,0.32823166089474576,3.7891060925164486
2020-03-08,A2,3,3.187304101087815,-1.6379117519443784,8.012519954120009
2020-03-08,A2,4,2.0377756805505345,0.001457785987825977,4.07409357511324
2020-03-08,A2,5,1.9646469053860902,0.7502324416348654,3.1790613691373153
2020-03-08,A2,6,2.08200662671042,-0.12578325340619873,4.289796506827038
2020-03-08,A2,7,1.9791376273498913,0.5026284855207074,3.4556467691790727
2020-03-08,A2,8,2.2650910699099627,1.02017317150599,3.510008968313938
2020-03-08,A2,9,2.268368493193547,0.9765545689398125,3.560182417447283
2020-03-08,A2,10,2.2024709632681585,0.6692759792417722,3.735665947294543
2020-03-08,A2,11,3.628779302888154,-1.7159068640406743,8.973465469816988
2020-03-08,A2,12,2.1618097177093416,0.42764389865559427,3.895975536763086
2020-03-08,A2,13,2.483514417720866,1.5953226436760986,3.3717061917656346
2020-03-08,A2,14,2.1224764252791233,0.15866575550505144,4.086287095053196
2020-03-08,A2,15,2.1305678342616243,-0.4026173317776283,4.663753000300874
2020-03-08,A2,16,2.4234296446585257,0.8698123589300187,3.977046930387034
2020-03-08,B1,1,0.04627882769757974,0.0,0.0
2020-03-08,B1,2,0.015279854667933598,0.0,0.0
2020-03-08,B1,3,0.009078681757251442,0.0,0.0
2020-03-08,B1,4,0.024262422360248396,0.0,0.0
2020-03-08,B1,5,0.0247063119160947,0.0,0.0
2020-03-08,B1,6,0.018018171253636583,0.0,0.0
2020-03-08,B1,7,0.05603532648717941,0.0,0.0
2020-03-08,B1,8,0.034261066925688324,0.0,0.0
2020-03-08,B1,9,0.05154638449293212,0.0,0.0
2020-03-08,B1,10,0.028365020961269687,0.0,0.0
2020-03-08,B1,11,0.033285446670723015,0.0,0.0
2020-03-08,B1,12,0.040847906424654766,0.0,0.0
2020-03-08,B1,13,0.08979261089273158,0.0,0.0
2020-03-08,B1,14,0.01443232559326533,0.0,0.0
2020-03-08,B1,15,0.042498455889435974,0.0,0.0
2020-03-08,B1,16,0.05082582186331368,0.0,0.0
2020-03-08,B2,1,0.0,0.0,0.0
2020-03-08,B2,2,0.125,0.0,0.0
2020-03-08,B2,3,0.35555555555555557,0.0,0.0
2020-03-08,B2,4,0.0,0.0,0.0
2020-03-08,B2,5,0.013729977116704801,0.0,0.0
2020-03-08,B2,6,0.016666666666666666,0.0,0.0
2020-03-08,B2,7,0.07946336429308563,0.0,0.0
2020-03-08,B2,8,0.03730392156862745,0.0,0.0
2020-03-08,B2,9,0.21068376068376068,0.0,0.0
2020-03-08,B2,10,0.08946608946608947,0.0,0.0
2020-03-08,B2,11,0.0,0.0,0.0
2020-03-08,B2,12,0.06666666666666667,0.0,0.0
2020-03-08,B2,13,0.08356764472649822,0.0,0.0
2020-03-08,B2,14,0.0357142857142857,0.0,0.0
2020-03-08,B2,15,0.0,0.0,0.0
2020-03-08,B2,16,0.103613777526821,0.0,0.0
2020-03-08,C2,1,0.0732190394873224,0.0163636901996585,0.167779995467778
2020-03-08,C2,2,0.0560033386076405,0.0124964791412152,0.128201787804238
2020-03-08,C2,3,0.100814096027573,0.0231100874777548,0.221659127716221
2020-03-08,C2,4,0.0748013134449614,0.0176437633911221,0.165524105421174
2020-03-08,C2,5,0.0582155976389932,0.0135597378381641,0.127999206056809
2020-03-08,C2,6,0.078919869949698,0.0175202076176602,0.176405618560918
2020-03-08,C2,7,0.10158870273905,0.0329517168150962,0.197293533442281
2020-03-08,C2,8,0.0825746951311438,0.0268646234354548,0.160146385299266
2020-03-08,C2,9,0.0454190914969719,0.010147176668456,0.101344406482066
2020-03-08,C2,10,0.0614688833200259,0.0143036079890921,0.134450112717854
2020-03-08,C2,11,0.0873878566514765,0.0185695795286692,0.199868402241324
2020-03-08,C2,12,0.0489872718375556,0.0103059111205066,0.112498220469496
2020-03-08,C2,13,0.0331395056244217,0.015726940874166,0.0551870283253294
2020-03-08,C2,14,0.0809969750227237,0.0200777361633161,0.172757760731829
2020-03-08,C2,15,0.0783348998801441,0.0175213857927556,0.178169581156546
2020-03-08,C2,16,0.117660803330154,0.0568322968820595,0.192866442971303
2020-03-08,C3,13,0.0413703943115708,0.0,0.0
2020-03-08,C4,5,0.0571428571428571,0.0,0.0
2020-03-08,C4,8,0.11734693877551026,0.0,0.0
2020-03-08,C4,9,0.0052910052910053,0.0,0.0
2020-03-08,C4,13,0.140058440607637,0.0,0.0
2020-03-08,C5,5,0.0,0.0,0.0
2020-03-08,C5,8,0.0476190476190476,0.0,0.0
2020-03-08,C5,9,0.0,0.0,0.0
2020-03-08,C5,13,0.00507587650444794,0.0,0.0
2020-03-15,A2,1,1.8432067550054099,0.21331474101900216,3.4730987689918202
2020-03-15,A2,2,1.851132781322987,0.9588752950732824,2.7433902675726887
2020-03-15,A2,3,2.2467996033653805,-1.1882992747645198,5.681898481495282
2020-03-15,A2,4,1.6768494830267642,0.7506356634627435,2.603063302590788
2020-03-15,A2,5,2.0222859778440014,1.25757880394184,2.7869931517461657
2020-03-15,A2,6,1.6723875354370115,0.6750085944608794,2.669766476413144
2020-03-15,A2,7,1.6326494156920486,0.8586351868582331,2.406663644525866
2020-03-15,A2,8,2.1681628699818405,1.4317680180448702,2.90455772191881
2020-03-15,A2,9,2.4925028520405514,1.6217975152295374,3.363208188851567
2020-03-15,A2,10,2.3377233822677517,1.3692507859489158,3.306195978586583
2020-03-15,A2,11,2.6241815718057295,-1.6142458863270015,6.862609029938459
2020-03-15,A2,12,2.3484344093600638,1.327721740302003,3.369147078418124
2020-03-15,A2,13,2.1066456692336772,1.5390540202849874,2.674237318182368
2020-03-15,A2,14,2.2216784138053716,0.9855823011355194,3.457774526475221
2020-03-15,A2,15,1.7221943013001828,0.10186744004173029,3.3425211625586333
2020-03-15,A2,16,2.4433691493398,1.5280452134588243,3.3586930852207755
2020-03-15,B1,1,0.1791438491519218,0.0,0.0
2020-03-15,B1,2,0.1625033192386998,0.0,0.0
2020-03-15,B1,3,0.20926361450464664,0.0,0.0
2020-03-15,B1,4,0.17530454465925988,0.0,0.0
2020-03-15,B1,5,0.2219195273879306,0.0,0.0
2020-03-15,B1,6,0.20843420506206825,0.0,0.0
2020-03-15,B1,7,0.19751190529827894,0.0,0.0
2020-03-15,B1,8,0.3510256681509122,0.0,0.0
2020-03-15,B1,9,0.4108218676663472,0.0,0.0
2020-03-15,B1,10,0.31586133511108827,0.0,0.0
2020-03-15,B1,11,0.3128831987047967,0.0,0.0
2020-03-15,B1,12,0.5310227835205128,0.0,0.0
2020-03-15,B1,13,0.7895490473367938,0.0,0.0
2020-03-15,B1,14,0.1841001532994584,0.0,0.0
2020-03-15,B1,15,0.24535775200167725,0.0,0.0
2020-03-15,B1,16,1.0338307282307002,0.0,0.0
2020-03-15,B2,1,0.026515151515151516,0.0,0.0
2020-03-15,B2,2,0.05399493130585566,0.0,0.0
2020-03-15,B2,3,0.009523809523809514,0.0,0.0
2020-03-15,B2,4,0.07552408319649698,0.0,0.0
2020-03-15,B2,5,0.06746685040797883,0.0,0.0
2020-03-15,B2,6,0.06386022449852234,0.0,0.0
2020-03-15,B2,7,0.0594234013627258,0.0,0.0
2020-03-15,B2,8,0.06363945380670696,0.0,0.0
2020-03-15,B2,9,0.1878392943846379,0.0,0.0
2020-03-15,B2,10,0.12301612536205506,0.0,0.0
2020-03-15,B2,11,0.03015873015873016,0.0,0.0
2020-03-15,B2,12,0.12580860363469057,0.0,0.0
2020-03-15,B2,13,0.07709261755930248,0.0,0.0
2020-03-15,B2,14,0.0359085312645684,0.0,0.0
2020-03-15,B2,15,0.03915816326530611,0.0,0.0
2020-03-15,B2,16,0.16560784332397246,0.0,0.0
2020-03-15,C2,1,0.0732190394873224,0.0163636901996585,0.167779995467778
