Indicador,Valor,cod_color,cod_region,fecha
A1,18.6426559834993,4,15,2020-10-26
A1,16.6593947086589,4,15,2020-10-27
A1,17.4626155249693,4,15,2020-10-28
A1,19.0591408512157,4,15,2020-10-29
A1,17.0659632700012,4,15,2020-10-30
A1,15.4793542501289,4,15,2020-10-31
A1,14.6761334338186,4,15,2020-11-01
A1,21.4192217682758,4,15,2020-11-02
A1,17.8493514735631,4,15,2020-11-03
A1,17.8592677799373,4,15,2020-11-04
A1,15.876006505097,4,15,2020-11-05
A1,14.6761334338186,4,15,2020-11-06
A1,14.6761334338186,4,15,2020-11-07
A1,12.3061362103844,4,15,2020-11-08
A1,14.6860497401928,4,15,2020-11-09
A1,15.8660901987228,4,15,2020-11-10
A1,12.3061362103844,4,15,2020-11-11
A1,11.5128317004482,4,15,2020-11-12
A1,12.2962199040102,4,15,2020-11-13
A1,10.322874935544,4,15,2020-11-14
A1,9.52957042560787,3,15,2020-11-15
A1,13.0994407203205,4,15,2020-11-16
A1,11.8995676490421,4,15,2020-11-17
A1,10.7195271905121,4,15,2020-11-18
A1,9.91630637420174,3,15,2020-11-19
A1,7.94296140573559,3,15,2020-11-20
A1,7.93304509936139,3,15,2020-11-21
A1,7.53639284439332,3,15,2020-11-22
A1,9.91630637420174,3,15,2020-11-23
A1,9.1230018642656,3,15,2020-11-24
A1,9.52957042560787,3,15,2020-11-25
A1,9.1230018642656,3,15,2020-11-26
A1,9.1230018642656,3,15,2020-11-27
A1,6.74308833445718,3,15,2020-11-28
A1,7.13974058942525,3,15,2020-11-29
A1,9.1230018642656,3,15,2020-11-30
A1,9.91630637420174,3,15,2020-12-01
A1,9.1230018642656,3,15,2020-12-02
A1,9.1230018642656,3,15,2020-12-03
A1,8.72634960929753,3,15,2020-12-04
A1,9.1329181706398,3,15,2020-12-05
A1,8.33961366070366,3,15,2020-12-06
A1,12.7027884653524,4,15,2020-12-07
A1,12.7027884653524,4,15,2020-12-08
A1,13.5060092816628,4,15,2020-12-09
A1,13.4861766689144,4,15,2020-12-10
A1,12.2962199040102,4,15,2020-12-11
A1,10.7195271905121,4,15,2020-12-12
A1,9.1230018642656,3,15,2020-12-13
A1,11.8995676490421,4,15,2020-12-14
A1,12.7027884653524,4,15,2020-12-15
A1,13.0994407203205,4,15,2020-12-16
A1,13.0895244139463,4,15,2020-12-17
A1,13.0994407203205,4,15,2020-12-18
A1,11.8995676490421,4,15,2020-12-19
A1,11.502915394074,4,15,2020-12-20
A1,15.0827019951608,4,15,2020-12-21
A1,13.4960929752886,4,15,2020-12-22
A1,12.3259688231328,4,15,2020-12-23
A1,12.7027884653524,4,15,2020-12-24
A1,13.8927452302566,4,15,2020-12-25
A1,16.2726587600651,4,15,2020-12-26
A1,15.8660901987228,4,15,2020-12-27
A1,20.6259172583396,4,15,2020-12-28
A1,22.2125262782119,4,15,2020-12-29
A1,19.8326127484035,4,15,2020-12-30
A1,17.4526992185951,4,15,2020-12-31
A1,17.8592677799373,4,15,2021-01-01
A1,18.6426559834993,4,15,2021-01-02
A1,21.4192217682758,4,15,2021-01-03
A1,29.3522668676371,4,15,2021-01-04
A1,30.1455713775733,4,15,2021-01-05
A1,38.4851850382769,4,15,2021-01-06
A1,37.6819642219666,4,15,2021-01-07
A1,40.4783626194915,4,15,2021-01-08
A1,38.4851850382769,4,15,2021-01-09
A1,36.4920074570624,4,15,2021-01-10
A1,46.8148823926064,4,15,2021-01-11
A1,43.6317480464876,4,15,2021-01-12
A1,40.061877751775,4,15,2021-01-13
A1,37.2853119669985,4,15,2021-01-14
A1,40.0717940581492,4,15,2021-01-15
A1,38.0885327833089,4,15,2021-01-16
A1,37.2853119669985,4,15,2021-01-17
A1,48.4014914124787,4,15,2021-01-18
A1,47.5982705961683,4,15,2021-01-19
A1,41.2518345166792,4,15,2021-01-20
A1,46.0116615762961,4,15,2021-01-21
A1,35.7185355598747,4,15,2021-01-22
A1,34.9351473563127,4,15,2021-01-23
A1,2.35126302011897,2,1,2020-04-01
A1,2.35779430628597,2,1,2020-04-02
A1,2.87376591347875,2,1,2020-04-03
A1,2.61251446679886,2,1,2020-04-04
A1,2.35779430628597,2,1,2020-04-05
A1,2.88029719964574,2,1,2020-04-06
A1,3.13501736015863,2,1,2020-04-07
A1,2.87376591347875,2,1,2020-04-08
A1,2.88029719964574,2,1,2020-04-09
A1,2.88029719964574,2,1,2020-04-10
A1,2.87376591347875,2,1,2020-04-11
A1,2.61251446679886,2,1,2020-04-12
A1,3.91877170019829,2,1,2020-04-13
A1,4.96377748691783,2,1,2020-04-14
A1,4.70252604023795,2,1,2020-04-15
A1,4.18002314687818,2,1,2020-04-16
A1,3.92530298636529,2,1,2020-04-17
A1,4.18002314687818,2,1,2020-04-18
A1,4.44780587972506,2,1,2020-04-19
A1,6.00878327363738,3,1,2020-04-20
A1,6.00878327363738,3,1,2020-04-21
A1,5.48628038027761,3,1,2020-04-22
A1,6.53128616699715,3,1,2020-04-23
A1,6.00878327363738,3,1,2020-04-24
A1,6.53128616699715,3,1,2020-04-25
A1,8.62129774043624,3,1,2020-04-26
A1,10.7178406000423,4,1,2020-04-27
A1,12.8143834596484,4,1,2020-04-28
A1,10.4500578671954,4,1,2020-04-29
A1,12.0306291196088,4,1,2020-04-30
A1,15.1525839074334,4,1,2020-05-01
A1,15.4138353541133,4,1,2020-05-02
A1,18.5488527142719,4,1,2020-05-03
A1,21.4226186277507,4,1,2020-05-04
A1,19.5938585009914,4,1,2020-05-05
A1,27.1766817408751,4,1,2020-05-06
A1,17.7781609465662,4,1,2020-05-07
A1,21.9647153796114,4,1,2020-05-08
A1,20.9131783067249,4,1,2020-05-09
A1,22.4806869868042,4,1,2020-05-10
A1,33.4532477473594,4,1,2020-05-11
A1,32.9176822816656,4,1,2020-05-12
A1,32.153521800127,4,1,2020-05-13
A1,30.0439163681869,4,1,2020-05-14
A1,39.9780026281896,4,1,2020-05-15
A1,33.7014366217053,4,1,2020-05-16
A1,33.7079679078723,4,1,2020-05-17
A1,45.732065741314,4,1,2020-05-18
A1,39.1877170019829,4,1,2020-05-19
A1,47.0317916885465,4,1,2020-05-20
A1,38.4104939481102,4,1,2020-05-21
A1,38.1492425014304,4,1,2020-05-22
A1,44.4192772217476,4,1,2020-05-23
A1,33.4467164611924,4,1,2020-05-24
A1,46.7640089556996,4,1,2020-05-25
A1,38.6717453947901,4,1,2020-05-26
A1,41.8067627549488,4,1,2020-05-27
A1,40.2523166472034,4,1,2020-05-28
A1,35.5301967484645,4,1,2020-05-29
A1,34.2304708012321,4,1,2020-05-30
A1,29.5214134748271,4,1,2020-05-31
A1,48.5993003686258,4,1,2020-06-01
A1,36.581733821351,4,1,2020-06-02
A1,38.1427112152634,4,1,2020-06-03
A1,34.2304708012321,4,1,2020-06-04
A1,36.0526996418243,4,1,2020-06-05
A1,38.1623050737643,4,1,2020-06-06
A1,28.2151562414277,4,1,2020-06-07
A1,46.5223513675207,4,1,2020-06-08
A1,39.9714713420226,4,1,2020-06-09
A1,39.4489684486628,4,1,2020-06-10
A1,33.9626880683852,4,1,2020-06-11
A1,33.4401851750254,4,1,2020-06-12
A1,29.789196207674,4,1,2020-06-13
A1,26.3994586870025,4,1,2020-06-14
A1,39.4554997348298,4,1,2020-06-15
A1,31.6179563344332,4,1,2020-06-16
A1,31.3632361739203,4,1,2020-06-17
A1,31.8792077811131,4,1,2020-06-18
A1,29.5279447609941,4,1,2020-06-19
A1,28.2216875275947,4,1,2020-06-20
A1,22.7288758611501,4,1,2020-06-21
A1,34.2435333735661,4,1,2020-06-22
A1,30.8472645667275,4,1,2020-06-23
A1,28.2216875275947,4,1,2020-06-24
A1,23.2513787545099,4,1,2020-06-25
A1,25.0801388812691,4,1,2020-06-26
A1,26.6541788475154,4,1,2020-06-27
A1,24.2963845412294,4,1,2020-06-28
A1,27.7057159204019,4,1,2020-06-29
A1,33.7014366217053,4,1,2020-06-30
A1,32.9176822816656,4,1,2020-07-01
A1,25.3413903279489,4,1,2020-07-02
A1,31.3501736015863,4,1,2020-07-03
A1,23.2513787545099,4,1,2020-07-04
A1,22.7288758611501,4,1,2020-07-05
A1,25.6091730607958,4,1,2020-07-06
A1,29.795727493841,4,1,2020-07-07
A1,27.1766817408751,4,1,2020-07-08
A1,22.2129042539573,4,1,2020-07-09
A1,20.645395573878,4,1,2020-07-10
A1,21.1678984672378,4,1,2020-07-11
A1,17.2425954808725,4,1,2020-07-12
A1,23.003189880164,4,1,2020-07-13
A1,22.4676244144702,4,1,2020-07-14
A1,22.4741557006372,4,1,2020-07-15
A1,23.7804129340366,4,1,2020-07-16
A1,28.9989105814673,4,1,2020-07-17
A1,30.8342019943935,4,1,2020-07-18
A1,21.9647153796114,4,1,2020-07-19
A1,32.6629621211527,4,1,2020-07-20
A1,27.6991846342349,4,1,2020-07-21
A1,30.3116991010338,4,1,2020-07-22
A1,29.2732246004812,4,1,2020-07-23
A1,24.5576359879093,4,1,2020-07-24
A1,25.8638932213087,4,1,2020-07-25
A1,30.0635102266879,4,1,2020-07-26
A1,29.5279447609941,4,1,2020-07-27
A1,21.7034639329315,4,1,2020-07-28
A1,23.5191614873567,4,1,2020-07-29
A1,24.0351330945495,4,1,2020-07-30
A1,19.3391383404786,4,1,2020-07-31
A1,22.2129042539573,4,1,2020-08-01
A1,18.307195126093,4,1,2020-08-02
A1,23.2579100406768,4,1,2020-08-03
A1,23.003189880164,4,1,2020-08-04
A1,22.2129042539573,4,1,2020-08-05
A1,21.9516528072774,4,1,2020-08-06
A1,21.4226186277507,4,1,2020-08-07
A1,20.3776128410311,4,1,2020-08-08
A1,18.307195126093,4,1,2020-08-09
A1,27.7122472065689,4,1,2020-08-10
A1,20.9131783067249,4,1,2020-08-11
A1,26.9219615803623,4,1,2020-08-12
A1,23.5126302011897,4,1,2020-08-13
