fecha,Estimado,Indicador,Inferior,Superior,Domingo_semana
2020-07-28,49.7074122236671,D2,0.0,0.0,2020-07-26
2020-07-29,48.65661861074705,D2,0.0,0.0,2020-07-26
2020-07-30,48.47581179589132,D2,0.0,0.0,2020-07-26
2020-07-31,48.10252996005326,D2,0.0,0.0,2020-07-26
2020-08-01,48.15061646117961,D2,0.0,0.0,2020-07-26
2020-08-02,48.82772680937818,D2,0.0,0.0,2020-08-02
2020-08-03,48.085394781430026,D2,0.0,0.0,2020-08-02
2020-08-04,47.64326890471346,D2,0.0,0.0,2020-08-02
2020-08-05,47.63525008506295,D2,0.0,0.0,2020-08-02
2020-08-06,47.02216066481994,D2,0.0,0.0,2020-08-02
2020-08-07,46.78930926761541,D2,0.0,0.0,2020-08-02
2020-08-08,45.35974973931178,D2,0.0,0.0,2020-08-02
2020-08-09,44.97708847373987,D2,0.0,0.0,2020-08-09
2020-08-10,45.16584333098095,D2,0.0,0.0,2020-08-09
2020-08-11,44.72663139329806,D2,0.0,0.0,2020-08-09
2020-08-12,45.11143062544932,D2,0.0,0.0,2020-08-09
2020-08-13,45.599420499818905,D2,0.0,0.0,2020-08-09
2020-08-14,45.81046469081596,D2,0.0,0.0,2020-08-09
2020-08-15,44.423997055576,D2,0.0,0.0,2020-08-09
2020-08-16,44.12309974045235,D2,0.0,0.0,2020-08-16
2020-08-17,43.57645316549426,D2,0.0,0.0,2020-08-16
2020-08-18,43.02714763852733,D2,0.0,0.0,2020-08-16
2020-08-19,41.3589364844904,D2,0.0,0.0,2020-08-16
2020-08-20,39.785740672331,D2,0.0,0.0,2020-08-16
2020-08-21,39.88095238095238,D2,0.0,0.0,2020-08-16
2020-08-22,39.47761194029851,D2,0.0,0.0,2020-08-16
2020-08-23,38.56552760045062,D2,0.0,0.0,2020-08-23
2020-08-24,38.1489841986456,D2,0.0,0.0,2020-08-23
2020-08-25,38.00751879699248,D2,0.0,0.0,2020-08-23
2020-08-26,37.5748502994012,D2,0.0,0.0,2020-08-23
2020-08-27,38.11676082862524,D2,0.0,0.0,2020-08-23
2020-08-28,37.57552870090635,D2,0.0,0.0,2020-08-23
2020-08-29,36.093338351524274,D2,0.0,0.0,2020-08-23
2020-08-30,36.25377643504532,D2,0.0,0.0,2020-08-30
2020-08-31,36.59365558912387,D2,0.0,0.0,2020-08-30
2020-09-01,36.38426626323752,D2,0.0,0.0,2020-08-30
2020-09-02,36.03500761035008,D2,0.0,0.0,2020-08-30
2020-09-03,36.00153198008426,D2,0.0,0.0,2020-08-30
2020-09-04,35.76362240982348,D2,0.0,0.0,2020-08-30
2020-09-05,34.949961508852965,D2,0.0,0.0,2020-08-30
2020-09-06,34.98845265588915,D2,0.0,0.0,2020-09-06
2020-09-07,35.714285714285715,D2,0.0,0.0,2020-09-06
2020-09-08,35.714285714285715,D2,0.0,0.0,2020-09-06
2020-09-09,36.161228406909785,D2,0.0,0.0,2020-09-06
2020-09-10,36.68981481481482,D2,0.0,0.0,2020-09-06
2020-09-11,35.416666666666664,D2,0.0,0.0,2020-09-06
2020-09-12,35.0714561606798,D2,0.0,0.0,2020-09-06
2020-09-13,35.03480278422274,D2,0.0,0.0,2020-09-13
2020-09-14,34.94022367913614,D2,0.0,0.0,2020-09-13
2020-09-15,34.92859899652644,D2,0.0,0.0,2020-09-13
2020-09-16,34.77924089852827,D2,0.0,0.0,2020-09-13
2020-09-17,34.64963221060782,D2,0.0,0.0,2020-09-13
2020-09-18,35.16569200779727,D2,0.0,0.0,2020-09-13
2020-09-19,35.01762632197415,D2,0.0,0.0,2020-09-13
2020-09-20,35.27799530148786,D2,0.0,0.0,2020-09-20
2020-09-21,35.798122065727696,D2,0.0,0.0,2020-09-20
2020-09-22,36.09909555642941,D2,0.0,0.0,2020-09-20
2020-09-23,35.62450903377847,D2,0.0,0.0,2020-09-20
2020-09-24,34.88827910623285,D2,0.0,0.0,2020-09-20
2020-09-25,34.92747941983536,D2,0.0,0.0,2020-09-20
2020-09-26,35.263987391646964,D2,0.0,0.0,2020-09-20
2020-09-27,35.001970831690976,D2,0.0,0.0,2020-09-27
2020-09-28,34.95452748121787,D2,0.0,0.0,2020-09-27
2020-09-29,34.230312623664425,D2,0.0,0.0,2020-09-27
2020-09-30,33.63708399366086,D2,0.0,0.0,2020-09-27
2020-10-01,33.6104513064133,D2,0.0,0.0,2020-09-27
2020-10-02,34.540389972144844,D2,0.0,0.0,2020-09-27
2020-10-03,33.85167464114833,D2,0.0,0.0,2020-09-27
2020-10-04,34.17165668662675,D2,0.0,0.0,2020-10-04
2020-10-05,34.14731785428343,D2,0.0,0.0,2020-10-04
2020-10-06,33.78540087754288,D2,0.0,0.0,2020-10-04
2020-10-07,33.090614886731395,D2,0.0,0.0,2020-10-04
2020-10-08,32.914471017430074,D2,0.0,0.0,2020-10-04
2020-10-09,33.578732106339466,D2,0.0,0.0,2020-10-04
2020-10-10,33.63524083985179,D2,0.0,0.0,2020-10-04
