Domingo_semana,region,0,0.0275,0.975
2020-11-29,2,4.0,-1.9,10.9
2020-11-29,3,-2.1,-5.9,1.9
2020-11-29,4,4.7,-3.4,11.9
2020-11-29,5,14.6,1.4,26.4
2020-11-29,6,7.1,-1.7,16.4
2020-11-29,7,15.6,3.6,27.9
2020-11-29,8,44.0,20.6,70.3
2020-11-29,9,10.0,-6.0,28.7
2020-11-29,10,-0.4,-15.8,16.7
2020-11-29,11,1.1,-1.7,4.3
2020-11-29,12,4.3,-8.6,16.9
2020-11-29,13,72.4,42.8,98.2
2020-11-29,14,6.6,-5.6,20.0
2020-11-29,15,0.8,-3.9,5.6
2020-11-29,16,3.2,-5.7,14.6
2020-12-06,1,14.5,4.3,23.7
2020-12-06,2,17.6,8.2,25.7
2020-12-06,3,0.1,-3.9,4.1
2020-12-06,4,4.5,-3.1,13.4
2020-12-06,5,6.7,-5.7,17.9
2020-12-06,6,1.2,-8.5,11.7
2020-12-06,7,39.5,24.4,53.6
2020-12-06,8,29.2,1.2,51.2
2020-12-06,9,-1.3,-17.3,18.0
2020-12-06,10,-0.1,-15.8,16.1
2020-12-06,11,1.0,-2.5,4.4
2020-12-06,12,-0.5,-15.4,12.5
2020-12-06,13,59.1,32.4,87.3
2020-12-06,14,7.3,-4.8,21.4
2020-12-06,15,6.1,0.0,12.0
2020-12-06,16,2.9,-8.5,12.6
2020-12-13,1,19.4,7.8,31.0
2020-12-13,2,17.8,8.8,28.0
2020-12-13,3,4.8,0.6,9.2
2020-12-13,4,6.3,-3.9,15.7
2020-12-13,5,28.7,13.6,43.6
2020-12-13,6,12.2,2.4,22.3
2020-12-13,7,45.9,29.9,66.3
2020-12-13,8,16.3,-11.9,45.5
2020-12-13,9,14.0,-5.0,31.0
2020-12-13,10,45.2,29.6,63.9
2020-12-13,11,4.1,-0.6,8.4
2020-12-13,12,-9.0,-22.2,4.7
2020-12-13,13,45.2,17.5,73.0
2020-12-13,14,-0.3,-12.7,13.7
2020-12-13,15,0.4,-5.5,6.4
2020-12-13,16,5.7,-5.2,16.3
2020-12-20,1,23.8,11.3,36.7
2020-12-20,2,15.8,4.9,27.0
2020-12-20,3,1.2,-3.4,5.6
2020-12-20,4,-1.3,-9.7,7.9
2020-12-20,5,12.2,-3.5,32.4
2020-12-20,6,9.2,-0.4,20.9
2020-12-20,7,43.9,23.1,65.2
2020-12-20,8,-18.0,-49.6,5.6
2020-12-20,9,16.7,-1.4,38.0
2020-12-20,10,46.7,27.1,71.0
2020-12-20,11,8.8,2.9,14.0
2020-12-20,12,2.6,-8.0,15.7
2020-12-20,13,74.4,37.2,103.6
2020-12-20,14,8.1,-6.3,23.4
2020-12-20,15,3.3,-2.8,10.3
2020-12-20,16,20.6,7.1,34.9
2020-12-27,1,48.2,32.9,65.1
2020-12-27,2,66.2,52.4,82.6
2020-12-27,3,12.7,6.0,18.7
2020-12-27,4,15.2,5.8,24.3
2020-12-27,5,70.4,49.3,89.0
2020-12-27,6,35.1,23.1,47.9
2020-12-27,7,66.0,41.1,85.9
2020-12-27,8,63.0,32.6,94.4
2020-12-27,9,55.7,32.7,78.6
2020-12-27,10,103.2,81.1,126.6
2020-12-27,11,0.7,-5.1,6.4
2020-12-27,12,22.4,10.8,37.0
2020-12-27,13,134.6,103.8,174.3
2020-12-27,14,32.9,18.6,47.9
2020-12-27,15,10.4,3.1,18.3
2020-12-27,16,-3.0,-16.5,10.9
2021-01-03,1,73.5,53.2,93.0
2021-01-03,2,132.6,113.6,150.9
2021-01-03,3,27.9,18.9,39.1
2021-01-03,4,22.4,12.1,32.9
2021-01-03,5,69.2,47.5,92.4
2021-01-03,6,38.6,21.7,57.8
2021-01-03,7,61.0,36.6,87.0
2021-01-03,8,63.1,29.5,95.0
2021-01-03,9,49.6,26.5,71.6
2021-01-03,10,232.6,198.2,263.5
2021-01-03,11,14.5,6.8,23.3
2021-01-03,12,13.8,-1.0,28.3
2021-01-03,13,100.3,62.5,134.0
2021-01-03,14,63.6,48.7,79.2
2021-01-03,15,30.4,20.0,42.0
2021-01-03,16,15.3,1.5,28.3
2021-01-10,1,-24.7,-44.3,-1.3
2021-01-10,2,20.4,-5.4,50.7
2021-01-10,3,13.4,2.1,23.2
2021-01-10,4,20.6,8.4,32.6
2021-01-10,5,-40.6,-64.7,-20.1
2021-01-10,6,10.9,-7.8,26.3
2021-01-10,7,-5.1,-31.9,19.0
2021-01-10,8,-11.4,-45.6,28.6
2021-01-10,9,-7.9,-33.8,18.0
2021-01-10,10,20.2,-19.2,59.6
2021-01-10,11,2.5,-6.6,9.7
2021-01-10,12,-20.1,-34.1,-4.8
2021-01-10,13,-39.6,-77.8,4.0
2021-01-10,14,10.9,-7.4,31.3
2021-01-10,15,14.0,2.6,25.0
2021-01-10,16,12.3,-1.4,25.6
2021-01-17,1,20.5,-9.7,55.7
2021-01-17,2,-17.1,-45.7,15.3
2021-01-17,3,-5.7,-22.8,11.4
2021-01-17,4,8.2,-11.2,23.9
2021-01-17,5,0.6,-26.5,32.3
2021-01-17,6,34.2,5.8,63.6
2021-01-17,7,-41.9,-74.4,-4.7
2021-01-17,8,22.9,-22.5,76.3
2021-01-17,9,34.8,-1.9,79.3
2021-01-17,10,13.6,-38.0,59.9
2021-01-17,11,4.7,-6.2,16.4
2021-01-17,12,25.6,5.1,49.4
2021-01-17,13,62.3,5.8,130.9
2021-01-17,14,28.7,5.9,56.9
2021-01-17,15,0.5,-11.1,14.3
2021-01-17,16,6.2,-11.1,22.4
2021-01-24,1,-214.5,-244.7,-181.7
2021-01-24,2,-280.5,-305.6,-253.4
2021-01-24,3,-64.0,-78.4,-51.6
2021-01-24,4,-108.3,-120.8,-92.7
2021-01-24,5,-241.9,-267.1,-220.8
2021-01-24,6,-190.1,-221.1,-166.1
2021-01-24,7,-295.4,-320.6,-269.7
2021-01-24,8,-491.9,-540.0,-452.7
2021-01-24,9,-333.6,-370.8,-298.4
2021-01-24,10,-603.3,-644.7,-554.7
2021-01-24,11,-42.7,-52.5,-33.1
2021-01-24,12,-119.4,-141.6,-101.1
2021-01-24,13,-814.4,-868.4,-762.1
2021-01-24,14,-237.7,-263.4,-214.8
2021-01-24,15,-78.5,-90.1,-67.5
2021-01-24,16,-113.5,-127.9,-98.9
