Domingo_semana,region,0,0.0275,0.975
2020-12-13,8,372.3,351.8,391.9
2020-12-13,9,184.8,170.4,197.7
2020-12-13,10,186.9,175.1,201.4
2020-12-13,11,11.5,8.1,15.3
2020-12-13,12,75.1,65.7,84.9
2020-12-13,13,482.3,462.6,503.5
2020-12-13,14,93.5,83.6,104.6
2020-12-13,15,19.9,16.0,25.2
2020-12-13,16,62.1,52.8,70.6
2020-12-20,1,97.0,88.1,107.2
2020-12-20,2,78.3,70.0,86.7
2020-12-20,3,15.7,12.0,19.4
2020-12-20,4,41.9,36.0,48.4
2020-12-20,5,142.3,130.1,155.2
2020-12-20,6,71.3,63.0,79.4
2020-12-20,7,215.3,202.3,229.2
2020-12-20,8,354.3,334.7,373.6
2020-12-20,9,201.5,187.6,217.9
2020-12-20,10,233.6,220.8,248.9
2020-12-20,11,20.3,15.4,25.2
2020-12-20,12,77.7,68.7,87.0
2020-12-20,13,556.8,527.6,578.9
2020-12-20,14,101.5,91.0,111.0
2020-12-20,15,23.3,18.6,28.4
2020-12-20,16,82.7,74.0,92.9
2020-12-27,1,145.1,133.0,159.4
2020-12-27,2,144.5,133.5,156.6
2020-12-27,3,28.4,22.6,33.7
2020-12-27,4,57.1,49.1,64.6
2020-12-27,5,212.8,199.0,226.6
2020-12-27,6,106.3,96.3,117.3
2020-12-27,7,281.3,264.0,297.5
2020-12-27,8,417.3,394.8,439.4
2020-12-27,9,257.1,241.6,273.4
2020-12-27,10,336.9,317.6,356.6
2020-12-27,11,21.0,16.9,24.9
2020-12-27,12,100.0,91.3,111.2
2020-12-27,13,691.4,671.3,717.2
2020-12-27,14,134.4,124.1,144.4
2020-12-27,15,33.6,28.4,39.2
2020-12-27,16,79.7,71.1,90.2
2021-01-03,1,218.7,203.8,230.7
2021-01-03,2,277.2,262.3,292.8
2021-01-03,3,56.3,49.8,64.9
2021-01-03,4,79.5,72.2,89.7
2021-01-03,5,281.9,265.9,299.4
2021-01-03,6,144.9,133.8,159.4
2021-01-03,7,342.3,324.6,361.6
2021-01-03,8,480.3,452.9,507.2
2021-01-03,9,306.7,289.6,322.2
2021-01-03,10,569.5,545.3,591.4
2021-01-03,11,35.5,29.8,42.2
2021-01-03,12,113.8,104.2,124.3
2021-01-03,13,791.8,766.6,820.9
2021-01-03,14,198.1,186.1,210.1
2021-01-03,15,64.0,56.2,74.7
2021-01-03,16,95.0,85.5,104.1
2021-01-10,1,194.0,179.9,207.6
2021-01-10,2,297.6,280.6,317.5
2021-01-10,3,69.7,61.2,78.0
2021-01-10,4,100.1,90.3,109.3
2021-01-10,5,241.3,226.6,256.7
2021-01-10,6,155.8,144.5,169.2
2021-01-10,7,337.2,318.5,355.2
2021-01-10,8,469.0,447.8,493.4
2021-01-10,9,298.8,279.0,317.2
2021-01-10,10,589.7,566.0,617.5
2021-01-10,11,38.0,32.0,44.9
2021-01-10,12,93.8,83.3,105.0
2021-01-10,13,752.1,723.6,781.5
2021-01-10,14,209.0,193.6,225.0
2021-01-10,15,78.1,69.5,87.1
2021-01-10,16,107.3,97.6,118.6
2021-01-17,1,214.5,184.1,245.0
2021-01-17,2,280.5,253.9,306.5
2021-01-17,3,64.0,51.6,78.7
2021-01-17,4,108.3,92.9,120.9
2021-01-17,5,241.9,221.1,267.3
2021-01-17,6,190.1,166.7,221.7
2021-01-17,7,295.4,270.0,320.8
2021-01-17,8,491.9,454.0,540.7
2021-01-17,9,333.6,300.3,371.5
2021-01-17,10,603.3,555.9,644.8
2021-01-17,11,42.7,33.2,52.9
2021-01-17,12,119.4,101.1,141.9
2021-01-17,13,814.4,762.2,870.0
2021-01-17,14,237.7,214.9,263.6
2021-01-17,15,78.5,68.2,90.3
2021-01-17,16,113.5,99.1,128.1
